0.0,570000.0,2.0,1.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,33675.0,29865.0,33337.0,32646.0,30465.0,31126.0,3000.0,5000.0,3016.0,3000.0,4000.0,4000.0
0.0,240000.0,2.0,4.0,1.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,233918.0,235404.0,236564.0,241075.0,146440.0,132290.0,8357.0,10001.0,10000.0,10000.0,5000.0,20000.0
0.0,80000.0,2.0,3.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,69964.0,52041.0,39864.0,38934.0,38816.0,38850.0,3082.0,2500.0,2200.0,2000.0,2000.0,2000.0
0.0,20000.0,2.0,1.0,2.0,24.0,1.0,-1.0,-1.0,-1.0,-2.0,-1.0,0.0,1516.0,500.0,0.0,0.0,1500.0,1516.0,500.0,0.0,0.0,1500.0,0.0
0.0,290000.0,2.0,2.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,149495.0,117275.0,110481.0,107735.0,100195.0,84268.0,3721.0,3700.0,4005.0,4000.0,3000.0,2928.0
0.0,320000.0,2.0,1.0,2.0,33.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2722.0,11040.0,9422.0,0.0,1200.0,1150.0,11040.0,9422.0,0.0,1200.0,1150.0,0.0
1.0,245580.29349675303,1.0,1.0,1.0,41.8839413006494,2.0,0.9767882601298792,0.9767882601298792,0.0,0.0,0.0,162802.0535518434,159837.0412417042,160755.0923860137,150588.37458018993,99963.47011739717,81370.08482240555,4050.3306327807613,6511.605869935061,7534.817609805181,4511.605869935061,2927.717668750389,5930.364780389637
0.0,50000.0,2.0,2.0,1.0,37.0,0.0,0.0,0.0,0.0,-1.0,-1.0,12246.0,11901.0,11631.0,11035.0,1335.0,90.0,1196.0,1261.0,1000.0,1335.0,90.0,1335.0
0.87735561220526,80000.0,1.0,2.0,2.0,27.49057755117896,0.87735561220526,1.75471122441052,1.75471122441052,1.75471122441052,2.12264438779474,2.0,53167.348899867924,52019.459716801655,56124.96864574642,57450.993170954236,55933.993170954236,57944.92656775531,225.0524516033479,5497.52594320495,2764.164183855804,0.0,3070.74464271841,3328.297857087364
0.0,200000.0,2.0,2.0,1.0,31.0,-1.0,2.0,-1.0,2.0,2.0,-1.0,2480.0,150.0,206.0,56.0,56.0,440.0,0.0,206.0,0.0,0.0,880.0,440.0
0.0,210000.0,2.0,1.0,2.0,29.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2783.0,1080.0,2855.0,20787.0,8307.0,1747.0,1088.0,2855.0,20787.0,8314.0,1747.0,309.0
0.0,210000.0,2.0,1.0,1.0,43.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,200000.0,2.0,3.0,1.0,32.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1380.0,3706.0,18145.0,14163.0,7909.0,1485.0,3706.0,18458.0,14170.0,7909.0,1485.0,1302.0
0.0,10000.0,1.0,2.0,1.3300825354499608,38.0,1.0,0.6796698582001568,0.6796698582001568,-0.3300825354499608,0.0,0.0,2953.2790031524264,3568.2632356093623,4076.0606737382923,7757.83644770353,8625.43809841253,9151.100521633809,770.405084232545,669.9174645500392,3749.4374378847924,1000.0,665.0412677249803,443.8859689735067
0.0,280000.0,2.0,2.0,1.0,26.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,6056.0,804.0,4712.0,1728.0,2076.0,1709.0,1200.0,4720.0,1728.0,2076.0,1709.0,7508.0
1.0,20000.0,1.0,2.0,2.0,41.0,0.0,0.0,0.0,2.0,2.0,0.0,10142.0,10869.0,13940.0,14755.0,14223.0,15337.0,1200.0,3250.0,1340.0,0.0,1500.0,5000.0
0.0,150000.0,1.0,2.0,2.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,149931.0,152915.0,149867.0,144731.0,147661.0,149949.0,5500.0,5513.0,5200.0,5200.0,5400.0,6000.0
0.0,80000.0,1.0,2.8433615630261917,1.3132768739476166,38.313276873947615,0.0,0.0,0.0,0.0,0.0,0.0,78046.36286303203,75953.28985068803,75673.49597203742,71953.21725132671,49308.381574894054,49106.969095175045,4518.1874705451455,4097.344078453228,3083.3793878650613,1897.9532508738307,2469.915310921425,2121.4440650757715
0.0,300000.0,2.0,1.0,2.0,31.0,0.0,0.0,0.0,0.0,-1.0,-1.0,31827.0,11158.0,1616.0,3658.0,658.0,662.0,1009.0,1000.0,2700.0,658.0,662.0,0.0
1.0,50000.0,1.0,2.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,31852.0,28526.0,60032.0,25443.0,19600.0,19405.0,1600.0,2018.0,1500.0,1000.0,1500.0,1000.0
1.0,50000.0,2.0,2.0,1.0,33.0,1.0,2.0,0.0,0.0,-2.0,-2.0,7642.0,3273.0,4166.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0
1.0,500000.0,1.0,1.0,1.0,55.0,3.0,2.0,2.0,2.0,2.0,2.0,4957.0,4957.0,4957.0,4957.0,4957.0,4957.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,180000.0,1.0,1.0,2.0,28.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2566.0,7255.0,24974.0,25256.0,29627.0,17765.0,7255.0,25043.0,25256.0,29627.0,17765.0,6932.0
0.0,100000.0,2.0,3.0,1.0,32.0,-1.0,-1.0,2.0,-1.0,0.0,-1.0,24002.0,22329.0,2781.0,32231.0,2781.0,21651.0,2781.0,0.0,32231.0,0.0,21651.0,26748.0
0.0,80000.0,1.0,2.0,2.0,41.0,0.0,0.0,0.0,2.0,0.0,0.0,60588.0,61369.0,44810.0,43766.0,44636.0,93074.0,2505.0,3745.0,0.0,1571.0,2627.0,1662.0
0.0,20000.0,2.0,3.0,1.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,13184.0,14200.0,16958.0,19651.0,37332.0,19225.0,1242.0,3000.0,3000.0,3772.0,1420.0,729.0
0.0,50000.0,1.0,3.0,1.0,40.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1261.0,2522.0,170.0,1261.0,390.0,390.0,2522.0,170.0,1261.0,390.0,390.0,390.0
0.0,260000.0,1.0,5.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,18503.0,19616.0,20725.0,21807.0,21216.0,22331.0,3000.0,3000.0,3000.0,1000.0,2000.0,5000.0
0.0,230000.0,2.0,1.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,34975.0,35950.0,18661.0,12157.0,13104.0,13314.0,2000.0,1241.0,1157.0,1104.0,814.0,715.0
0.0,200000.0,2.0,1.0,1.0,38.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,70000.0,2.0,2.0,1.0,40.0,1.0,2.0,2.0,0.0,0.0,0.0,56922.0,60047.0,56884.0,57717.0,26342.0,26342.0,5500.0,0.0,2723.0,1062.0,936.0,943.0
0.0,399033.93638463365,1.0,1.0,2.0,27.45169681923168,0.0,0.0,0.0,0.0,0.0,0.0,70223.81802122854,81503.36549652711,74940.06834570633,75101.77438793774,78190.83824001496,78712.90493019923,12741.515903841586,4355.090457695048,3451.6968192316826,7741.515903841586,4903.393638463365,3548.3031807683174
